2015-01-06 14:35:13,852 [main] INFO  org.jacademie.projet1.dao.ChansonDao - Chanson found : Chanson [idChanson=7, titre=Under Pressure, dureeChanson=4]
2015-01-06 14:35:13,852 [main] INFO  org.jacademie.projet1.controller.MainControl - Nothing has changed!
2015-01-06 14:35:14,075 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Finding Artiste with id : 1...
2015-01-06 14:35:14,090 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Artiste found : Artiste [idArtiste=1, nom=2Pac, albums=[Album [idAlbum=1, nom=Me Against the World, chansons=[Chanson [idChanson=3, titre=Skandalouz, dureeChanson=4], Chanson [idChanson=4, titre=No More Pain, dureeChanson=6], Chanson [idChanson=2, titre=All Bout U, dureeChanson=4], Chanson [idChanson=1, titre=Ambitionz az a Ridah, dureeChanson=4]]], Album [idAlbum=2, nom=Thug Life, chansons=[Chanson [idChanson=7, titre=Under Pressure, dureeChanson=4], Chanson [idChanson=5, titre=Stay True, dureeChanson=3], Chanson [idChanson=6, titre=Bury Me a G, dureeChanson=4]]]]]
2015-01-06 14:35:14,090 [main] INFO  org.jacademie.projet1.dao.AlbumDao - Finding album with id : 2...
2015-01-06 14:35:14,125 [main] INFO  org.jacademie.projet1.dao.AlbumDao - Album found : Album [idAlbum=2, nom=Thug Life, chansons=[Chanson [idChanson=6, titre=Bury Me a G, dureeChanson=4], Chanson [idChanson=7, titre=Under Pressure, dureeChanson=4], Chanson [idChanson=5, titre=Stay True, dureeChanson=3]]]
2015-01-06 14:35:14,125 [main] INFO  org.jacademie.projet1.dao.ChansonDao - Finding Chanson with id : 7...
2015-01-06 14:35:14,128 [main] INFO  org.jacademie.projet1.dao.ChansonDao - Chanson found : Chanson [idChanson=7, titre=Under Pressure, dureeChanson=4]
2015-01-06 14:35:14,128 [main] INFO  org.jacademie.projet1.controller.MainControl - Nothing has changed!
2015-01-06 14:35:14,361 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Finding Artiste with id : 1...
2015-01-06 14:35:14,373 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Artiste found : Artiste [idArtiste=1, nom=2Pac, albums=[Album [idAlbum=2, nom=Thug Life, chansons=[Chanson [idChanson=5, titre=Stay True, dureeChanson=3], Chanson [idChanson=6, titre=Bury Me a G, dureeChanson=4], Chanson [idChanson=7, titre=Under Pressure, dureeChanson=4]]], Album [idAlbum=1, nom=Me Against the World, chansons=[Chanson [idChanson=3, titre=Skandalouz, dureeChanson=4], Chanson [idChanson=2, titre=All Bout U, dureeChanson=4], Chanson [idChanson=4, titre=No More Pain, dureeChanson=6], Chanson [idChanson=1, titre=Ambitionz az a Ridah, dureeChanson=4]]]]]
2015-01-06 14:35:14,373 [main] INFO  org.jacademie.projet1.dao.AlbumDao - Finding album with id : 2...
2015-01-06 14:35:14,378 [main] INFO  org.jacademie.projet1.dao.AlbumDao - Album found : Album [idAlbum=2, nom=Thug Life, chansons=[Chanson [idChanson=5, titre=Stay True, dureeChanson=3], Chanson [idChanson=6, titre=Bury Me a G, dureeChanson=4], Chanson [idChanson=7, titre=Under Pressure, dureeChanson=4]]]
2015-01-06 14:35:14,378 [main] INFO  org.jacademie.projet1.dao.ChansonDao - Finding Chanson with id : 7...
2015-01-06 14:35:14,382 [main] INFO  org.jacademie.projet1.dao.ChansonDao - Chanson found : Chanson [idChanson=7, titre=Under Pressure, dureeChanson=4]
2015-01-06 14:35:14,382 [main] INFO  org.jacademie.projet1.controller.MainControl - Nothing has changed!
2015-01-06 14:35:14,676 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Finding Artiste with id : 1...
2015-01-06 14:35:14,689 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Artiste found : Artiste [idArtiste=1, nom=2Pac, albums=[Album [idAlbum=1, nom=Me Against the World, chansons=[Chanson [idChanson=4, titre=No More Pain, dureeChanson=6], Chanson [idChanson=1, titre=Ambitionz az a Ridah, dureeChanson=4], Chanson [idChanson=2, titre=All Bout U, dureeChanson=4], Chanson [idChanson=3, titre=Skandalouz, dureeChanson=4]]], Album [idAlbum=2, nom=Thug Life, chansons=[Chanson [idChanson=5, titre=Stay True, dureeChanson=3], Chanson [idChanson=7, titre=Under Pressure, dureeChanson=4], Chanson [idChanson=6, titre=Bury Me a G, dureeChanson=4]]]]]
2015-01-06 14:35:14,689 [main] INFO  org.jacademie.projet1.dao.AlbumDao - Finding album with id : 2...
2015-01-06 14:35:14,701 [main] INFO  org.jacademie.projet1.dao.AlbumDao - Album found : Album [idAlbum=2, nom=Thug Life, chansons=[Chanson [idChanson=5, titre=Stay True, dureeChanson=3], Chanson [idChanson=6, titre=Bury Me a G, dureeChanson=4], Chanson [idChanson=7, titre=Under Pressure, dureeChanson=4]]]
2015-01-06 14:35:14,702 [main] INFO  org.jacademie.projet1.dao.ChansonDao - Finding Chanson with id : 7...
2015-01-06 14:35:14,720 [main] INFO  org.jacademie.projet1.dao.ChansonDao - Chanson found : Chanson [idChanson=7, titre=Under Pressure, dureeChanson=4]
2015-01-06 14:35:14,756 [main] INFO  org.jacademie.projet1.controller.MainControl - Nothing has changed!
2015-01-06 14:35:14,942 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Finding Artiste with id : 1...
2015-01-06 14:35:14,970 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Artiste found : Artiste [idArtiste=1, nom=2Pac, albums=[Album [idAlbum=1, nom=Me Against the World, chansons=[Chanson [idChanson=4, titre=No More Pain, dureeChanson=6], Chanson [idChanson=2, titre=All Bout U, dureeChanson=4], Chanson [idChanson=3, titre=Skandalouz, dureeChanson=4], Chanson [idChanson=1, titre=Ambitionz az a Ridah, dureeChanson=4]]], Album [idAlbum=2, nom=Thug Life, chansons=[Chanson [idChanson=7, titre=Under Pressure, dureeChanson=4], Chanson [idChanson=5, titre=Stay True, dureeChanson=3], Chanson [idChanson=6, titre=Bury Me a G, dureeChanson=4]]]]]
2015-01-06 14:35:14,970 [main] INFO  org.jacademie.projet1.dao.AlbumDao - Finding album with id : 2...
2015-01-06 14:35:14,975 [main] INFO  org.jacademie.projet1.dao.AlbumDao - Album found : Album [idAlbum=2, nom=Thug Life, chansons=[Chanson [idChanson=6, titre=Bury Me a G, dureeChanson=4], Chanson [idChanson=7, titre=Under Pressure, dureeChanson=4], Chanson [idChanson=5, titre=Stay True, dureeChanson=3]]]
2015-01-06 14:35:14,975 [main] INFO  org.jacademie.projet1.dao.ChansonDao - Finding Chanson with id : 7...
2015-01-06 14:35:14,981 [main] INFO  org.jacademie.projet1.dao.ChansonDao - Chanson found : Chanson [idChanson=7, titre=Under Pressure, dureeChanson=4]
2015-01-06 14:35:14,981 [main] INFO  org.jacademie.projet1.controller.MainControl - Nothing has changed!
2015-01-06 14:35:15,186 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Finding Artiste with id : 1...
2015-01-06 14:35:15,199 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Artiste found : Artiste [idArtiste=1, nom=2Pac, albums=[Album [idAlbum=1, nom=Me Against the World, chansons=[Chanson [idChanson=1, titre=Ambitionz az a Ridah, dureeChanson=4], Chanson [idChanson=3, titre=Skandalouz, dureeChanson=4], Chanson [idChanson=4, titre=No More Pain, dureeChanson=6], Chanson [idChanson=2, titre=All Bout U, dureeChanson=4]]], Album [idAlbum=2, nom=Thug Life, chansons=[Chanson [idChanson=7, titre=Under Pressure, dureeChanson=4], Chanson [idChanson=6, titre=Bury Me a G, dureeChanson=4], Chanson [idChanson=5, titre=Stay True, dureeChanson=3]]]]]
2015-01-06 14:35:15,199 [main] INFO  org.jacademie.projet1.dao.AlbumDao - Finding album with id : 2...
2015-01-06 14:35:15,236 [main] INFO  org.jacademie.projet1.dao.AlbumDao - Album found : Album [idAlbum=2, nom=Thug Life, chansons=[Chanson [idChanson=7, titre=Under Pressure, dureeChanson=4], Chanson [idChanson=5, titre=Stay True, dureeChanson=3], Chanson [idChanson=6, titre=Bury Me a G, dureeChanson=4]]]
2015-01-06 14:35:15,237 [main] INFO  org.jacademie.projet1.dao.ChansonDao - Finding Chanson with id : 7...
2015-01-06 14:35:15,239 [main] INFO  org.jacademie.projet1.dao.ChansonDao - Chanson found : Chanson [idChanson=7, titre=Under Pressure, dureeChanson=4]
2015-01-06 14:35:15,239 [main] INFO  org.jacademie.projet1.controller.MainControl - Nothing has changed!
2015-01-06 14:35:15,568 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Finding Artiste with id : 1...
2015-01-06 14:35:15,598 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Artiste found : Artiste [idArtiste=1, nom=2Pac, albums=[Album [idAlbum=2, nom=Thug Life, chansons=[Chanson [idChanson=6, titre=Bury Me a G, dureeChanson=4], Chanson [idChanson=7, titre=Under Pressure, dureeChanson=4], Chanson [idChanson=5, titre=Stay True, dureeChanson=3]]], Album [idAlbum=1, nom=Me Against the World, chansons=[Chanson [idChanson=4, titre=No More Pain, dureeChanson=6], Chanson [idChanson=2, titre=All Bout U, dureeChanson=4], Chanson [idChanson=1, titre=Ambitionz az a Ridah, dureeChanson=4], Chanson [idChanson=3, titre=Skandalouz, dureeChanson=4]]]]]
2015-01-06 14:35:15,598 [main] INFO  org.jacademie.projet1.dao.AlbumDao - Finding album with id : 2...
2015-01-06 14:35:15,603 [main] INFO  org.jacademie.projet1.dao.AlbumDao - Album found : Album [idAlbum=2, nom=Thug Life, chansons=[Chanson [idChanson=6, titre=Bury Me a G, dureeChanson=4], Chanson [idChanson=7, titre=Under Pressure, dureeChanson=4], Chanson [idChanson=5, titre=Stay True, dureeChanson=3]]]
2015-01-06 14:35:15,603 [main] INFO  org.jacademie.projet1.dao.ChansonDao - Finding Chanson with id : 7...
2015-01-06 14:35:15,605 [main] INFO  org.jacademie.projet1.dao.ChansonDao - Chanson found : Chanson [idChanson=7, titre=Under Pressure, dureeChanson=4]
2015-01-06 14:35:15,605 [main] INFO  org.jacademie.projet1.controller.MainControl - Nothing has changed!
2015-01-06 14:35:15,906 [main] INFO  org.jacademie.projet1.dao.ArtisteDao - Finding Artiste with id : 1...
